class_id,status,elapsed_ms,candidate_count,detail
9901,no_counterexample_found,3521,6,
9902,no_counterexample_found,2430,43,
9903,no_counterexample_found,2082,6,
9904,no_counterexample_found,2444,50,
9905,no_counterexample_found,2491,9,
9906,no_counterexample_found,2340,50,
9907,no_counterexample_found,2225,6,
9908,no_counterexample_found,2246,50,
9909,no_counterexample_found,2161,7,
9910,no_counterexample_found,2122,7,
9911,no_counterexample_found,2248,50,
9912,no_counterexample_found,2125,7,
9913,no_counterexample_found,2517,50,
9914,no_counterexample_found,2286,50,
9915,no_counterexample_found,2255,7,
9916,no_counterexample_found,2246,7,
9917,no_counterexample_found,2936,125,
9918,no_counterexample_found,3080,125,
9919,no_counterexample_found,2907,7,
9920,no_counterexample_found,2523,7,
9921,no_counterexample_found,2650,7,
9922,no_counterexample_found,2365,125,
9923,no_counterexample_found,2177,7,
9924,no_counterexample_found,2632,125,
9925,no_counterexample_found,2694,90,
9926,no_counterexample_found,2550,125,
9927,no_counterexample_found,2501,125,
9928,no_counterexample_found,2597,125,
9929,no_counterexample_found,2700,125,
9930,no_counterexample_found,2852,125,
9931,no_counterexample_found,2566,125,
9932,no_counterexample_found,2653,125,
9933,no_counterexample_found,2951,125,
9934,no_counterexample_found,2847,125,
9935,no_counterexample_found,2554,125,
9936,no_counterexample_found,2628,125,
9937,no_counterexample_found,2234,7,
9938,no_counterexample_found,2277,7,
9939,no_counterexample_found,2111,7,
9940,no_counterexample_found,2227,7,
9941,no_counterexample_found,2336,7,
9942,no_counterexample_found,2293,7,
9943,no_counterexample_found,2250,7,
9944,no_counterexample_found,2614,7,
9945,difference_test_written,3077,90,candidate_index=64;method1=OK;method2=OK
9946,difference_test_written,2814,90,candidate_index=64;method1=OK;method2=OK
9947,difference_test_written,2674,90,candidate_index=64;method1=OK;method2=OK
9948,difference_test_written,2697,90,candidate_index=46;method1=OK;method2=OK
9949,difference_test_written,2828,90,candidate_index=64;method1=OK;method2=OK
9950,difference_test_written,2673,90,candidate_index=46;method1=OK;method2=OK
9951,difference_test_written,2668,90,candidate_index=64;method1=OK;method2=OK
9952,difference_test_written,2566,90,candidate_index=64;method1=OK;method2=OK
9953,difference_test_written,2639,90,candidate_index=64;method1=OK;method2=OK
9954,difference_test_written,2497,6,candidate_index=2;method1=OK;method2=OK
9955,difference_test_written,2813,125,candidate_index=85;method1=OK;method2=OK
9956,difference_test_written,2435,52,candidate_index=0;method1=OK;method2=OK
9957,no_counterexample_found,2342,43,
9958,no_counterexample_found,2357,52,
9959,no_counterexample_found,2303,43,
9960,difference_test_written,2629,68,candidate_index=7;method1=OK;method2=OK
9961,difference_test_written,2599,5,candidate_index=2;method1=OK;method2=OK
9962,no_counterexample_found,2245,43,
9963,no_counterexample_found,2362,52,
9964,no_counterexample_found,2436,52,
9965,difference_test_written,2327,52,candidate_index=0;method1=OK;method2=OK
9966,no_counterexample_found,2376,80,
9967,no_counterexample_found,2449,80,
9968,no_counterexample_found,2364,68,
9969,no_counterexample_found,2310,52,
9970,no_counterexample_found,2409,7,
9971,no_counterexample_found,2632,7,
9972,no_counterexample_found,2612,52,
9973,no_counterexample_found,2033,7,
9974,difference_test_written,2523,63,candidate_index=13;method1=OK;method2=OK
9975,no_counterexample_found,2607,43,
9976,difference_test_written,2349,52,candidate_index=0;method1=OK;method2=OK
9977,no_counterexample_found,2476,7,
9978,no_counterexample_found,2312,7,
9979,no_counterexample_found,2343,7,
9980,no_counterexample_found,2121,7,
9981,no_counterexample_found,2145,7,
9982,no_counterexample_found,2378,73,
9983,difference_test_written,2643,52,candidate_index=3;method1=OK;method2=OK
9984,no_counterexample_found,2155,10,
9985,no_counterexample_found,2790,63,
9986,difference_test_written,2661,63,candidate_index=4;method1=OK;method2=OK
9987,difference_test_written,3001,63,candidate_index=4;method1=OK;method2=OK
9988,no_counterexample_found,2860,52,
9989,no_counterexample_found,2824,73,
9990,no_counterexample_found,2664,81,
9991,no_counterexample_found,2346,7,
9992,no_counterexample_found,2200,10,
9993,no_counterexample_found,2382,25,
9994,no_counterexample_found,2300,7,
9995,no_counterexample_found,2399,64,
9996,no_counterexample_found,2620,52,
9997,no_counterexample_found,2358,52,
9998,no_counterexample_found,2562,125,
9999,no_counterexample_found,2804,125,
10000,no_counterexample_found,2275,7,
