class_id,status,elapsed_ms,candidate_count,detail
8572,no_counterexample_found,1616,7,
8573,no_counterexample_found,1685,81,
8574,difference_test_written,2072,81,candidate_index=9;method1=OK;method2=EX
8575,difference_test_written,1972,90,candidate_index=46;method1=OK;method2=OK
8576,no_counterexample_found,1929,90,
8577,difference_test_written,1604,90,candidate_index=46;method1=OK;method2=OK
8578,difference_test_written,1936,90,candidate_index=46;method1=OK;method2=OK
8579,difference_test_written,1845,90,candidate_index=8;method1=OK;method2=EX
8580,difference_test_written,1688,90,candidate_index=46;method1=OK;method2=OK
8581,difference_test_written,1739,90,candidate_index=46;method1=OK;method2=OK
8582,difference_test_written,2296,90,candidate_index=46;method1=OK;method2=OK
8583,no_counterexample_found,2293,40,
8584,difference_test_written,2264,90,candidate_index=46;method1=OK;method2=OK
8585,no_counterexample_found,2098,125,
8586,no_counterexample_found,1868,90,
8587,difference_test_written,2009,90,candidate_index=46;method1=OK;method2=OK
8588,no_counterexample_found,1472,90,
8589,difference_test_written,1597,90,candidate_index=46;method1=OK;method2=OK
8590,difference_test_written,1929,90,candidate_index=46;method1=OK;method2=OK
8591,difference_test_written,2032,90,candidate_index=46;method1=OK;method2=OK
8592,difference_test_written,1917,90,candidate_index=45;method1=OK;method2=OK
8593,no_counterexample_found,2364,81,
8594,no_counterexample_found,1997,81,
8595,no_counterexample_found,2041,90,
8596,no_counterexample_found,5406,81,
8597,difference_test_written,1933,90,candidate_index=45;method1=OK;method2=OK
8598,no_counterexample_found,2236,81,
8599,no_counterexample_found,2260,81,
8600,difference_test_written,2148,90,candidate_index=45;method1=OK;method2=OK
8601,no_counterexample_found,2358,81,
8602,no_counterexample_found,2010,81,
8603,difference_test_written,2117,81,candidate_index=17;method1=EX;method2=OK
8604,no_counterexample_found,1685,81,
8605,no_counterexample_found,2010,81,
8606,no_counterexample_found,2135,81,
8607,no_counterexample_found,2083,81,
8608,no_counterexample_found,2299,81,
8609,no_counterexample_found,1834,81,
8610,no_counterexample_found,2250,81,
8611,difference_test_written,2096,265,candidate_index=11;method1=OK;method2=OK
8612,difference_test_written,1978,265,candidate_index=44;method1=OK;method2=OK
8613,no_counterexample_found,2172,81,
8614,difference_test_written,2061,265,candidate_index=11;method1=OK;method2=OK
8615,no_counterexample_found,2256,81,
8616,no_counterexample_found,1911,81,
8617,no_counterexample_found,1755,81,
8618,difference_test_written,1684,7,candidate_index=0;method1=OK;method2=OK
8619,no_counterexample_found,1919,81,
8620,no_counterexample_found,2054,81,
8621,no_counterexample_found,1583,50,
8622,no_counterexample_found,1758,50,
8623,no_counterexample_found,1444,7,
8624,no_counterexample_found,1932,81,
8625,difference_test_written,2038,81,candidate_index=9;method1=EX;method2=OK
8626,no_counterexample_found,1831,81,
8627,difference_test_written,1768,81,candidate_index=45;method1=OK;method2=OK
8628,no_counterexample_found,1642,81,
8629,no_counterexample_found,1614,81,
8630,no_counterexample_found,3676,81,
8631,no_counterexample_found,1732,10,
8632,no_counterexample_found,1724,7,
8633,no_counterexample_found,1682,10,
8634,no_counterexample_found,1479,10,
8635,no_counterexample_found,2590,10,
8636,no_counterexample_found,1910,100,
8637,no_counterexample_found,2082,125,
8638,no_counterexample_found,2072,125,
8639,no_counterexample_found,2269,125,
8640,no_counterexample_found,1774,36,
8641,no_counterexample_found,1776,7,
8642,no_counterexample_found,1817,100,
8643,no_counterexample_found,1924,81,
8644,no_counterexample_found,1831,81,
8645,no_counterexample_found,1842,81,
8646,no_counterexample_found,1668,81,
8647,no_counterexample_found,2025,81,
8648,difference_test_written,2058,81,candidate_index=17;method1=EX;method2=OK
8649,no_counterexample_found,2289,81,
8650,no_counterexample_found,2246,81,
8651,no_counterexample_found,2006,100,
8652,no_counterexample_found,1782,7,
8653,no_counterexample_found,1442,81,
8654,no_counterexample_found,1720,81,
8655,no_counterexample_found,2061,81,
8656,no_counterexample_found,1805,81,
8657,difference_test_written,1809,100,candidate_index=1;method1=EX;method2=OK
8658,no_counterexample_found,1618,7,
8659,no_counterexample_found,1407,7,
8660,no_counterexample_found,1751,6,
8661,no_counterexample_found,1655,7,
8662,no_counterexample_found,1684,6,
8663,no_counterexample_found,1625,7,
8664,no_counterexample_found,2135,81,
8665,no_counterexample_found,1752,7,
8666,difference_test_written,1447,7,candidate_index=0;method1=OK;method2=OK
8667,no_counterexample_found,1579,100,
8668,no_counterexample_found,1300,100,
8669,difference_test_written,1444,7,candidate_index=2;method1=OK;method2=OK
8670,difference_test_written,5112,90,candidate_index=45;method1=OK;method2=OK
8671,no_counterexample_found,2328,90,
