class_id,status,elapsed_ms,candidate_count,detail
2001,difference_test_written,1262,5,candidate_index=2;method1=OK;method2=OK
2002,difference_test_written,1278,5,candidate_index=3;method1=OK;method2=OK
2003,difference_test_written,1295,5,candidate_index=2;method1=OK;method2=OK
2004,no_counterexample_found,1434,81,
2005,difference_test_written,1272,5,candidate_index=2;method1=OK;method2=OK
2006,difference_test_written,1217,5,candidate_index=2;method1=OK;method2=OK
2007,no_counterexample_found,1454,81,
2008,difference_test_written,1316,5,candidate_index=2;method1=OK;method2=OK
2009,no_counterexample_found,1542,81,
2010,no_counterexample_found,1222,5,
2011,no_counterexample_found,1458,81,
2012,no_counterexample_found,1418,81,
2013,no_counterexample_found,1484,81,
2014,no_counterexample_found,1417,81,
2015,no_counterexample_found,1461,81,
2016,no_counterexample_found,1516,81,
2017,no_counterexample_found,1489,81,
2018,no_counterexample_found,1516,81,
2019,no_counterexample_found,1491,81,
2020,no_counterexample_found,1480,81,
2021,no_counterexample_found,1502,81,
2022,no_counterexample_found,1490,81,
2023,no_counterexample_found,1456,81,
2024,difference_test_written,1481,81,candidate_index=17;method1=EX;method2=OK
2025,no_counterexample_found,1244,9,
2026,no_counterexample_found,1454,81,
2027,no_counterexample_found,1447,81,
2028,no_counterexample_found,1209,9,
2029,no_counterexample_found,1503,81,
2030,no_counterexample_found,1333,9,
2031,no_counterexample_found,1469,81,
2032,no_counterexample_found,1276,9,
2033,no_counterexample_found,1450,81,
2034,no_counterexample_found,1455,81,
2035,no_counterexample_found,1233,9,
2036,no_counterexample_found,1220,9,
2037,no_counterexample_found,1439,81,
2038,no_counterexample_found,1454,81,
2039,no_counterexample_found,1537,81,
2040,no_counterexample_found,1210,9,
2041,no_counterexample_found,1491,81,
2042,no_counterexample_found,1438,81,
2043,no_counterexample_found,1621,81,
2044,no_counterexample_found,1180,9,
2045,no_counterexample_found,1205,9,
2046,no_counterexample_found,1433,81,
2047,no_counterexample_found,1282,9,
2048,no_counterexample_found,1393,81,
2049,no_counterexample_found,1282,9,
2050,no_counterexample_found,1727,81,
2051,no_counterexample_found,1658,81,
2052,no_counterexample_found,1619,81,
2053,no_counterexample_found,1795,81,
2054,no_counterexample_found,1585,81,
2055,no_counterexample_found,1581,81,
2056,no_counterexample_found,1621,81,
2057,no_counterexample_found,1614,81,
2058,no_counterexample_found,1699,81,
2059,no_counterexample_found,1606,81,
2060,no_counterexample_found,1592,81,
2061,no_counterexample_found,1568,81,
2062,no_counterexample_found,1456,81,
2063,no_counterexample_found,1491,81,
2064,no_counterexample_found,1457,81,
2065,no_counterexample_found,1479,81,
2066,no_counterexample_found,1455,81,
2067,no_counterexample_found,1439,81,
2068,no_counterexample_found,1499,81,
2069,no_counterexample_found,1579,81,
2070,no_counterexample_found,1668,81,
2071,no_counterexample_found,1616,81,
2072,no_counterexample_found,1617,81,
2073,no_counterexample_found,1560,81,
2074,no_counterexample_found,1589,81,
2075,no_counterexample_found,1595,81,
2076,no_counterexample_found,1569,81,
2077,no_counterexample_found,1503,81,
2078,no_counterexample_found,1552,81,
2079,no_counterexample_found,1829,81,
2080,no_counterexample_found,1606,81,
2081,no_counterexample_found,1674,81,
2082,difference_test_written,1653,81,candidate_index=63;method1=OK;method2=OK
2083,no_counterexample_found,1622,81,
2084,difference_test_written,1515,81,candidate_index=1;method1=OK;method2=OK
2085,no_counterexample_found,1687,81,
2086,no_counterexample_found,1785,81,
2087,no_counterexample_found,1594,81,
2088,no_counterexample_found,1775,81,
2089,no_counterexample_found,1711,81,
2090,no_counterexample_found,1653,81,
2091,no_counterexample_found,1697,81,
2092,no_counterexample_found,1727,81,
2093,no_counterexample_found,1708,81,
2094,no_counterexample_found,1663,81,
2095,no_counterexample_found,1608,81,
2096,no_counterexample_found,1621,81,
2097,no_counterexample_found,1822,81,
2098,no_counterexample_found,1677,81,
2099,no_counterexample_found,1657,81,
2100,no_counterexample_found,1779,81,
2101,no_counterexample_found,1357,9,
2102,no_counterexample_found,1431,9,
2103,no_counterexample_found,1566,81,
2104,no_counterexample_found,1628,81,
2105,no_counterexample_found,1686,81,
2106,no_counterexample_found,1454,9,
2107,no_counterexample_found,2028,81,
2108,no_counterexample_found,2195,81,
2109,no_counterexample_found,1848,81,
2110,no_counterexample_found,2116,81,
2111,no_counterexample_found,1523,9,
2112,no_counterexample_found,1976,81,
2113,no_counterexample_found,1502,9,
2114,no_counterexample_found,1811,81,
2115,no_counterexample_found,1637,81,
2116,no_counterexample_found,1605,81,
2117,no_counterexample_found,1313,9,
2118,no_counterexample_found,1485,9,
2119,no_counterexample_found,1523,9,
2120,difference_test_written,1754,81,candidate_index=1;method1=OK;method2=OK
2121,difference_test_written,1614,81,candidate_index=63;method1=OK;method2=OK
2122,no_counterexample_found,1584,81,
2123,no_counterexample_found,1393,10,
2124,no_counterexample_found,1429,10,
2125,no_counterexample_found,1626,81,
2126,no_counterexample_found,1645,81,
2127,no_counterexample_found,1743,81,
2128,no_counterexample_found,1844,81,
2129,no_counterexample_found,1835,81,
2130,no_counterexample_found,1746,81,
2131,no_counterexample_found,1557,81,
