class_id,status,elapsed_ms,candidate_count,detail
9301,no_counterexample_found,2200,52,
9302,no_counterexample_found,2751,52,
9303,no_counterexample_found,2601,125,
9304,no_counterexample_found,2037,7,
9305,no_counterexample_found,2281,81,
9306,difference_test_written,2539,81,candidate_index=1;method1=EX;method2=OK
9307,no_counterexample_found,2450,125,
9308,no_counterexample_found,2490,125,
9309,no_counterexample_found,2324,125,
9310,no_counterexample_found,2495,125,
9311,no_counterexample_found,2480,125,
9312,difference_test_written,2053,7,candidate_index=2;method1=OK;method2=OK
9313,no_counterexample_found,2203,100,
9314,no_counterexample_found,2387,125,
9315,no_counterexample_found,1997,4,
9316,no_counterexample_found,2279,10,
9317,no_counterexample_found,2038,6,
9318,difference_test_written,1903,7,candidate_index=6;method1=OK;method2=OK
9319,no_counterexample_found,1850,6,
9320,no_counterexample_found,2576,6,
9321,no_counterexample_found,2087,6,
9322,no_counterexample_found,1512,7,
9323,no_counterexample_found,1907,7,
9324,no_counterexample_found,1994,6,
9325,no_counterexample_found,1417,6,
9326,difference_test_written,1860,90,candidate_index=63;method1=OK;method2=OK
9327,no_counterexample_found,1771,6,
9328,no_counterexample_found,1485,6,
9329,no_counterexample_found,1500,6,
9330,no_counterexample_found,1732,7,
9331,no_counterexample_found,1683,7,
9332,no_counterexample_found,1684,6,
9333,no_counterexample_found,1625,6,
9334,no_counterexample_found,1606,6,
9335,no_counterexample_found,1700,6,
9336,no_counterexample_found,1578,7,
9337,no_counterexample_found,1662,7,
9338,no_counterexample_found,2858,7,
9339,no_counterexample_found,1667,7,
9340,no_counterexample_found,1913,90,
9341,no_counterexample_found,1711,7,
9342,no_counterexample_found,1976,6,
9343,difference_test_written,2310,81,candidate_index=2;method1=OK;method2=OK
9344,no_counterexample_found,1460,7,
9345,no_counterexample_found,1631,7,
9346,difference_test_written,1811,81,candidate_index=26;method1=OK;method2=OK
9347,no_counterexample_found,1594,90,
9348,no_counterexample_found,1690,7,
9349,no_counterexample_found,1328,7,
9350,no_counterexample_found,1714,7,
9351,no_counterexample_found,1530,81,
9352,no_counterexample_found,1880,81,
9353,no_counterexample_found,1681,7,
9354,no_counterexample_found,1844,81,
9355,no_counterexample_found,2141,6,
9356,no_counterexample_found,1782,81,
9357,no_counterexample_found,1669,6,
9358,no_counterexample_found,1611,81,
9359,no_counterexample_found,1418,6,
9360,no_counterexample_found,1551,81,
9361,no_counterexample_found,1335,6,
9362,no_counterexample_found,1425,6,
9363,no_counterexample_found,1645,6,
9364,no_counterexample_found,1634,81,
9365,no_counterexample_found,2635,265,
9366,no_counterexample_found,1640,6,
9367,no_counterexample_found,1891,6,
9368,no_counterexample_found,1751,6,
9369,no_counterexample_found,1636,6,
9370,no_counterexample_found,3064,6,
9371,no_counterexample_found,2027,6,
9372,no_counterexample_found,1978,6,
9373,no_counterexample_found,1989,6,
9374,no_counterexample_found,2033,6,
9375,no_counterexample_found,2054,6,
9376,no_counterexample_found,2737,6,
9377,no_counterexample_found,2637,6,
9378,no_counterexample_found,1389,6,
9379,no_counterexample_found,2606,113,
9380,no_counterexample_found,2215,6,
9381,no_counterexample_found,1659,6,
9382,no_counterexample_found,1731,6,
9383,no_counterexample_found,1660,6,
9384,no_counterexample_found,1631,6,
9385,no_counterexample_found,1941,125,
9386,no_counterexample_found,2171,125,
9387,no_counterexample_found,1786,6,
9388,no_counterexample_found,1685,7,
9389,no_counterexample_found,2680,7,
9390,no_counterexample_found,1430,7,
9391,no_counterexample_found,1450,7,
9392,no_counterexample_found,1769,125,
9393,no_counterexample_found,2090,125,
9394,no_counterexample_found,1940,7,
9395,no_counterexample_found,1981,125,
9396,no_counterexample_found,1445,7,
9397,no_counterexample_found,1729,7,
9398,difference_test_written,2226,125,candidate_index=2;method1=OK;method2=EX
9399,difference_test_written,1915,100,candidate_index=55;method1=OK;method2=OK
9400,no_counterexample_found,1688,6,
