class_id,status,elapsed_ms,candidate_count,detail
8372,difference_test_written,1883,125,candidate_index=0;method1=OK;method2=OK
8373,difference_test_written,1988,125,candidate_index=0;method1=OK;method2=OK
8374,difference_test_written,1892,125,candidate_index=0;method1=OK;method2=OK
8375,no_counterexample_found,1827,100,
8376,no_counterexample_found,1894,90,
8377,no_counterexample_found,1923,90,
8378,no_counterexample_found,1994,125,
8379,no_counterexample_found,10870,90,
8380,no_counterexample_found,1826,100,
8381,difference_test_written,1891,125,candidate_index=0;method1=OK;method2=OK
8382,no_counterexample_found,1955,90,
8383,no_counterexample_found,2039,125,
8384,no_counterexample_found,2103,125,
8385,no_counterexample_found,2115,125,
8386,difference_test_written,2208,90,candidate_index=63;method1=OK;method2=OK
8387,no_counterexample_found,2357,125,
8388,no_counterexample_found,2004,125,
8389,no_counterexample_found,2118,125,
8390,no_counterexample_found,1986,125,
8391,no_counterexample_found,1970,125,
8392,no_counterexample_found,1868,125,
8393,no_counterexample_found,2143,80,
8394,no_counterexample_found,1699,100,
8395,difference_test_written,1835,100,candidate_index=20;method1=OK;method2=OK
8396,no_counterexample_found,1556,100,
8397,no_counterexample_found,1401,100,
8398,difference_test_written,1629,100,candidate_index=20;method1=OK;method2=OK
8399,no_counterexample_found,2140,100,
8400,no_counterexample_found,1471,10,
8401,difference_test_written,1556,100,candidate_index=59;method1=OK;method2=OK
8402,no_counterexample_found,1803,100,
8403,no_counterexample_found,1710,81,
8404,no_counterexample_found,1940,100,
8405,no_counterexample_found,2631,90,
8406,no_counterexample_found,2396,90,
8407,no_counterexample_found,1949,65,
8408,difference_test_written,2506,113,candidate_index=3;method1=OK;method2=OK
8409,no_counterexample_found,1882,100,
8410,no_counterexample_found,2033,54,
8411,no_counterexample_found,2480,81,
8412,no_counterexample_found,1859,100,
8413,no_counterexample_found,1883,54,
8414,no_counterexample_found,1351,100,
8415,no_counterexample_found,1462,3,
8416,no_counterexample_found,1731,3,
8417,no_counterexample_found,1528,3,
8418,no_counterexample_found,1834,90,
8419,no_counterexample_found,1661,3,
8420,no_counterexample_found,1602,90,
8421,no_counterexample_found,2828,100,
8422,difference_test_written,2135,10,candidate_index=0;method1=EX;method2=OK
8423,no_counterexample_found,1508,100,
8424,difference_test_written,1696,10,candidate_index=5;method1=EX;method2=OK
8425,no_counterexample_found,1633,100,
8426,difference_test_written,2146,10,candidate_index=5;method1=EX;method2=OK
8427,no_counterexample_found,1699,100,
8428,no_counterexample_found,1958,100,
8429,no_counterexample_found,1596,100,
8430,no_counterexample_found,1840,100,
8431,no_counterexample_found,1671,100,
8432,no_counterexample_found,2018,10,
8433,no_counterexample_found,2048,100,
8434,no_counterexample_found,1678,10,
8435,no_counterexample_found,1793,10,
8436,no_counterexample_found,1719,10,
8437,no_counterexample_found,1661,10,
8438,no_counterexample_found,1439,10,
8439,no_counterexample_found,2011,10,
8440,difference_test_written,2129,100,candidate_index=59;method1=OK;method2=OK
8441,no_counterexample_found,1989,10,
8442,no_counterexample_found,1282,10,
8443,no_counterexample_found,1979,100,
8444,no_counterexample_found,1672,10,
8445,no_counterexample_found,1927,10,
8446,no_counterexample_found,1859,100,
8447,no_counterexample_found,1647,10,
8448,no_counterexample_found,1751,10,
8449,no_counterexample_found,1351,10,
8450,no_counterexample_found,1787,100,
8451,no_counterexample_found,2005,100,
8452,no_counterexample_found,1623,10,
8453,no_counterexample_found,1616,10,
8454,no_counterexample_found,1864,10,
8455,no_counterexample_found,1451,10,
8456,no_counterexample_found,1506,10,
8457,no_counterexample_found,1523,10,
8458,no_counterexample_found,1487,10,
8459,no_counterexample_found,1852,10,
8460,no_counterexample_found,2254,10,
8461,no_counterexample_found,1518,10,
8462,no_counterexample_found,1521,10,
8463,no_counterexample_found,1638,10,
8464,difference_test_written,1372,10,candidate_index=0;method1=OK;method2=EX
8465,no_counterexample_found,1821,100,
8466,difference_test_written,1676,10,candidate_index=0;method1=OK;method2=EX
8467,no_counterexample_found,1792,10,
8468,no_counterexample_found,1952,10,
8469,no_counterexample_found,1833,10,
8470,no_counterexample_found,1757,10,
8471,no_counterexample_found,1732,10,
