class_id,status,elapsed_ms,candidate_count,detail
9501,difference_test_written,1519,90,candidate_index=45;method1=EX;method2=OK
9502,no_counterexample_found,1064,6,
9503,no_counterexample_found,1246,6,
9504,no_counterexample_found,1298,6,
9505,no_counterexample_found,1635,6,
9506,difference_test_written,1551,90,candidate_index=45;method1=EX;method2=OK
9507,difference_test_written,1839,90,candidate_index=45;method1=EX;method2=OK
9508,difference_test_written,1894,90,candidate_index=45;method1=EX;method2=OK
9509,no_counterexample_found,1449,6,
9510,no_counterexample_found,1484,6,
9511,no_counterexample_found,1713,4,
9512,no_counterexample_found,1790,6,
9513,no_counterexample_found,1658,6,
9514,no_counterexample_found,1501,4,
9515,no_counterexample_found,1770,6,
9516,no_counterexample_found,1516,6,
9517,no_counterexample_found,1914,90,
9518,no_counterexample_found,1152,6,
9519,no_counterexample_found,1792,52,
9520,no_counterexample_found,1199,6,
9521,no_counterexample_found,1604,6,
9522,no_counterexample_found,1424,6,
9523,no_counterexample_found,1656,6,
9524,difference_test_written,1660,90,candidate_index=63;method1=OK;method2=OK
9525,no_counterexample_found,1772,6,
9526,no_counterexample_found,1547,4,
9527,no_counterexample_found,1612,7,
9528,no_counterexample_found,1702,6,
9529,difference_test_written,2027,6,candidate_index=4;method1=OK;method2=OK
9530,no_counterexample_found,1813,6,
9531,no_counterexample_found,1558,6,
9532,no_counterexample_found,1509,7,
9533,no_counterexample_found,1332,6,
9534,no_counterexample_found,1625,4,
9535,no_counterexample_found,1438,6,
9536,no_counterexample_found,1385,6,
9537,no_counterexample_found,1709,7,
9538,no_counterexample_found,1199,6,
9539,no_counterexample_found,2557,7,
9540,difference_test_written,2545,6,candidate_index=4;method1=OK;method2=OK
9541,no_counterexample_found,2468,6,
9542,no_counterexample_found,2613,6,
9543,no_counterexample_found,2293,6,
9544,no_counterexample_found,1901,7,
9545,no_counterexample_found,2213,7,
9546,no_counterexample_found,2035,6,
9547,no_counterexample_found,2179,4,
9548,no_counterexample_found,1982,7,
9549,difference_test_written,2105,6,candidate_index=4;method1=OK;method2=OK
9550,difference_test_written,2213,6,candidate_index=4;method1=OK;method2=OK
9551,no_counterexample_found,2124,4,
9552,no_counterexample_found,2062,6,
9553,difference_test_written,2258,6,candidate_index=4;method1=OK;method2=OK
9554,no_counterexample_found,2373,7,
9555,no_counterexample_found,2265,6,
9556,no_counterexample_found,2852,6,
9557,no_counterexample_found,2598,4,
9558,no_counterexample_found,2168,7,
9559,difference_test_written,2599,90,candidate_index=63;method1=OK;method2=OK
9560,no_counterexample_found,2528,81,
9561,no_counterexample_found,2531,81,
9562,no_counterexample_found,2651,81,
9563,no_counterexample_found,2401,81,
9564,no_counterexample_found,2205,81,
9565,no_counterexample_found,2511,81,
9566,no_counterexample_found,2360,81,
9567,no_counterexample_found,2397,81,
9568,no_counterexample_found,1874,4,
9569,no_counterexample_found,3348,81,
9570,no_counterexample_found,2508,81,
9571,no_counterexample_found,2844,81,
9572,no_counterexample_found,2507,7,
9573,no_counterexample_found,3630,81,
9574,no_counterexample_found,3048,81,
9575,no_counterexample_found,2750,81,
9576,no_counterexample_found,3422,81,
9577,no_counterexample_found,3448,81,
9578,difference_test_written,3254,81,candidate_index=17;method1=OK;method2=EX
9579,difference_test_written,2795,81,candidate_index=17;method1=OK;method2=EX
9580,difference_test_written,2636,81,candidate_index=17;method1=OK;method2=EX
9581,difference_test_written,2830,81,candidate_index=17;method1=OK;method2=EX
9582,difference_test_written,2479,81,candidate_index=17;method1=OK;method2=EX
9583,no_counterexample_found,2216,7,
9584,difference_test_written,2472,90,candidate_index=54;method1=OK;method2=OK
9585,no_counterexample_found,2423,7,
9586,no_counterexample_found,2661,7,
9587,no_counterexample_found,2166,7,
9588,no_counterexample_found,2075,7,
9589,no_counterexample_found,2087,6,
9590,no_counterexample_found,2478,81,
9591,no_counterexample_found,2466,81,
9592,no_counterexample_found,2409,6,
9593,no_counterexample_found,2445,81,
9594,no_counterexample_found,2609,81,
9595,no_counterexample_found,2409,81,
9596,no_counterexample_found,2441,81,
9597,no_counterexample_found,2194,7,
9598,no_counterexample_found,2604,81,
9599,no_counterexample_found,2446,81,
9600,no_counterexample_found,2179,10,
