class_id,status,elapsed_ms,candidate_count,detail
7141,no_counterexample_found,1918,90,
7142,no_counterexample_found,1939,90,
7143,no_counterexample_found,1927,90,
7144,no_counterexample_found,2364,90,
7145,no_counterexample_found,2080,90,
7146,no_counterexample_found,1961,90,
7147,no_counterexample_found,1854,90,
7148,no_counterexample_found,1914,90,
7149,no_counterexample_found,1908,90,
7150,no_counterexample_found,1878,90,
7151,no_counterexample_found,1798,90,
7152,no_counterexample_found,2081,90,
7153,no_counterexample_found,1973,90,
7154,no_counterexample_found,2474,100,
7155,no_counterexample_found,1638,10,
7156,no_counterexample_found,1801,65,
7157,no_counterexample_found,1652,36,
7158,difference_test_written,1821,45,candidate_index=29;method1=OK;method2=OK
7159,no_counterexample_found,1791,45,
7160,no_counterexample_found,1873,100,
7161,no_counterexample_found,1787,100,
7162,no_counterexample_found,1579,6,
7163,no_counterexample_found,1602,6,
7164,no_counterexample_found,1930,100,
7165,no_counterexample_found,1870,100,
7166,no_counterexample_found,1853,100,
7167,no_counterexample_found,1861,100,
7168,no_counterexample_found,1784,100,
7169,no_counterexample_found,1988,90,
7170,no_counterexample_found,1886,90,
7171,no_counterexample_found,2204,90,
7172,no_counterexample_found,1872,90,
7173,no_counterexample_found,1886,90,
7174,no_counterexample_found,1869,90,
7175,no_counterexample_found,1884,100,
7176,no_counterexample_found,2420,265,
7177,no_counterexample_found,1931,90,
7178,no_counterexample_found,2216,265,
7179,no_counterexample_found,2297,265,
7180,no_counterexample_found,1841,90,
7181,no_counterexample_found,1911,90,
7182,no_counterexample_found,1862,90,
7183,no_counterexample_found,2041,90,
7184,no_counterexample_found,2416,265,
7185,no_counterexample_found,2274,265,
7186,no_counterexample_found,1835,90,
7187,no_counterexample_found,2409,223,
7188,no_counterexample_found,1875,100,
7189,no_counterexample_found,2647,265,
7190,no_counterexample_found,2271,90,
7191,no_counterexample_found,2111,90,
7192,no_counterexample_found,1855,90,
7193,no_counterexample_found,2322,265,
7194,no_counterexample_found,1515,10,
7195,no_counterexample_found,1849,90,
7196,no_counterexample_found,1689,50,
7197,no_counterexample_found,1988,90,
7198,no_counterexample_found,1874,90,
7199,no_counterexample_found,1962,90,
7200,no_counterexample_found,1822,100,
7201,difference_test_written,1925,125,candidate_index=55;method1=OK;method2=OK
7202,no_counterexample_found,1925,125,
7203,no_counterexample_found,1788,90,
7204,no_counterexample_found,1810,100,
7205,no_counterexample_found,1832,90,
7206,no_counterexample_found,1918,90,
7207,no_counterexample_found,1871,90,
7208,difference_test_written,1855,81,candidate_index=44;method1=OK;method2=OK
7209,no_counterexample_found,1817,81,
7210,no_counterexample_found,1927,90,
7211,no_counterexample_found,1886,90,
7212,no_counterexample_found,1577,5,
7213,no_counterexample_found,1920,90,
7214,no_counterexample_found,1956,90,
7215,no_counterexample_found,1782,100,
7216,no_counterexample_found,2428,100,
7217,no_counterexample_found,1786,100,
7218,no_counterexample_found,1859,90,
7219,no_counterexample_found,1897,90,
7220,no_counterexample_found,1969,90,
7221,no_counterexample_found,1828,90,
7222,no_counterexample_found,1938,90,
7223,no_counterexample_found,1826,100,
7224,no_counterexample_found,1972,90,
7225,no_counterexample_found,1917,90,
7226,no_counterexample_found,1823,100,
7227,no_counterexample_found,1771,100,
7228,no_counterexample_found,1743,100,
7229,no_counterexample_found,1909,100,
7230,no_counterexample_found,1874,100,
7231,no_counterexample_found,1829,100,
7232,no_counterexample_found,2088,100,
7233,no_counterexample_found,1790,100,
7234,no_counterexample_found,1852,90,
7235,no_counterexample_found,1980,90,
7236,no_counterexample_found,2221,90,
7237,no_counterexample_found,2120,90,
7238,no_counterexample_found,2229,100,
7239,no_counterexample_found,2075,90,
7240,no_counterexample_found,1971,90,
7241,no_counterexample_found,1832,90,
7242,no_counterexample_found,1828,36,
7243,no_counterexample_found,1896,49,
7244,no_counterexample_found,1911,49,
7245,no_counterexample_found,1913,49,
7246,no_counterexample_found,2135,81,
7247,no_counterexample_found,1941,100,
7248,no_counterexample_found,2046,100,
7249,no_counterexample_found,1894,100,
7250,no_counterexample_found,2081,74,
7251,no_counterexample_found,1842,100,
7252,no_counterexample_found,2177,100,
7253,no_counterexample_found,2310,100,
7254,no_counterexample_found,2468,70,
7255,difference_test_written,2282,70,candidate_index=26;method1=OK;method2=OK
7256,no_counterexample_found,1979,70,
7257,difference_test_written,1947,100,candidate_index=20;method1=OK;method2=OK
7258,no_counterexample_found,1585,100,
7259,no_counterexample_found,1327,5,
7260,no_counterexample_found,1505,100,
7261,difference_test_written,1298,100,candidate_index=20;method1=OK;method2=OK
7262,no_counterexample_found,1646,100,
7263,no_counterexample_found,1527,100,
7264,no_counterexample_found,1309,100,
7265,no_counterexample_found,1740,100,
7266,no_counterexample_found,1922,42,
7267,no_counterexample_found,2176,90,
7268,no_counterexample_found,1905,90,
7269,no_counterexample_found,1703,90,
7270,no_counterexample_found,2089,90,
7271,no_counterexample_found,1994,90,
7272,no_counterexample_found,2104,90,
7273,no_counterexample_found,1891,25,
7274,no_counterexample_found,1569,25,
7275,no_counterexample_found,1871,25,
7276,no_counterexample_found,2989,90,
7277,no_counterexample_found,1875,90,
7278,no_counterexample_found,1631,81,
7279,no_counterexample_found,1644,81,
7280,no_counterexample_found,1738,81,
