class_id,status,elapsed_ms,candidate_count,detail
7001,difference_test_written,1707,64,candidate_index=16;method1=OK;method2=OK
7002,difference_test_written,1806,125,candidate_index=3;method1=OK;method2=OK
7003,no_counterexample_found,1892,90,
7004,no_counterexample_found,1561,8,
7005,difference_test_written,1667,70,candidate_index=32;method1=OK;method2=OK
7006,no_counterexample_found,1820,90,
7007,no_counterexample_found,1887,90,
7008,no_counterexample_found,1826,125,
7009,no_counterexample_found,1979,16,
7010,no_counterexample_found,1623,7,
7011,no_counterexample_found,1884,90,
7012,no_counterexample_found,1626,7,
7013,no_counterexample_found,1939,125,
7014,no_counterexample_found,1536,5,
7015,no_counterexample_found,1871,90,
7016,no_counterexample_found,1869,90,
7017,no_counterexample_found,1939,125,
7018,no_counterexample_found,1719,50,
7019,no_counterexample_found,1894,90,
7020,no_counterexample_found,1916,90,
7021,no_counterexample_found,1797,90,
7022,no_counterexample_found,2159,50,
7023,no_counterexample_found,1880,90,
7024,no_counterexample_found,1916,90,
7025,no_counterexample_found,2152,181,
7026,no_counterexample_found,1840,125,
7027,no_counterexample_found,1883,90,
7028,no_counterexample_found,1690,50,
7029,no_counterexample_found,1994,125,
7030,no_counterexample_found,1588,8,
7031,no_counterexample_found,1525,8,
7032,no_counterexample_found,1490,8,
7033,no_counterexample_found,1604,8,
7034,no_counterexample_found,1616,8,
7035,no_counterexample_found,1581,8,
7036,no_counterexample_found,2196,265,
7037,no_counterexample_found,1848,90,
7038,no_counterexample_found,1742,90,
7039,no_counterexample_found,1801,90,
7040,no_counterexample_found,1865,90,
7041,no_counterexample_found,1824,90,
7042,no_counterexample_found,1861,90,
7043,no_counterexample_found,1943,90,
7044,no_counterexample_found,2058,90,
7045,no_counterexample_found,1875,90,
7046,no_counterexample_found,1924,90,
7047,difference_test_written,1773,100,candidate_index=23;method1=OK;method2=OK
7048,difference_test_written,1808,100,candidate_index=5;method1=OK;method2=OK
7049,no_counterexample_found,1912,113,
7050,difference_test_written,2380,100,candidate_index=23;method1=OK;method2=OK
7051,no_counterexample_found,1980,90,
7052,no_counterexample_found,1898,90,
7053,no_counterexample_found,1908,90,
7054,no_counterexample_found,1876,90,
7055,difference_test_written,1872,100,candidate_index=23;method1=OK;method2=OK
7056,difference_test_written,1836,100,candidate_index=23;method1=OK;method2=OK
7057,difference_test_written,1792,100,candidate_index=23;method1=OK;method2=OK
7058,no_counterexample_found,1930,100,
7059,difference_test_written,1800,100,candidate_index=23;method1=OK;method2=OK
7060,difference_test_written,1782,100,candidate_index=23;method1=OK;method2=OK
7061,no_counterexample_found,1622,7,
7062,difference_test_written,1850,100,candidate_index=23;method1=OK;method2=OK
7063,no_counterexample_found,1849,100,
7064,difference_test_written,1983,100,candidate_index=23;method1=OK;method2=OK
7065,difference_test_written,1714,100,candidate_index=23;method1=OK;method2=OK
7066,no_counterexample_found,2034,90,
7067,no_counterexample_found,1984,125,
7068,difference_test_written,1856,72,candidate_index=3;method1=OK;method2=OK
7069,difference_test_written,2061,90,candidate_index=3;method1=OK;method2=OK
7070,difference_test_written,1967,90,candidate_index=3;method1=OK;method2=OK
7071,difference_test_written,1843,90,candidate_index=3;method1=OK;method2=OK
7072,no_counterexample_found,1851,90,
7073,no_counterexample_found,1776,90,
7074,no_counterexample_found,2360,90,
7075,no_counterexample_found,1894,90,
7076,no_counterexample_found,1897,90,
7077,no_counterexample_found,1570,10,
7078,no_counterexample_found,1881,90,
7079,no_counterexample_found,1854,90,
7080,no_counterexample_found,1841,90,
7081,no_counterexample_found,1872,90,
7082,no_counterexample_found,1820,90,
7083,no_counterexample_found,1607,6,
7084,no_counterexample_found,1621,6,
7085,no_counterexample_found,1638,6,
7086,no_counterexample_found,1834,90,
7087,no_counterexample_found,1871,125,
7088,no_counterexample_found,1937,90,
7089,no_counterexample_found,1951,90,
7090,no_counterexample_found,2089,50,
7091,no_counterexample_found,1882,50,
7092,no_counterexample_found,1835,113,
7093,no_counterexample_found,1562,10,
7094,no_counterexample_found,1588,9,
7095,no_counterexample_found,1851,90,
7096,no_counterexample_found,1581,9,
7097,no_counterexample_found,1581,6,
7098,no_counterexample_found,1809,90,
7099,no_counterexample_found,1588,6,
7100,no_counterexample_found,1901,90,
7101,no_counterexample_found,1580,6,
7102,no_counterexample_found,1876,90,
7103,no_counterexample_found,1639,6,
7104,no_counterexample_found,1892,90,
7105,no_counterexample_found,1846,90,
7106,no_counterexample_found,1818,90,
7107,no_counterexample_found,1626,6,
7108,no_counterexample_found,1620,6,
7109,no_counterexample_found,1572,6,
7110,no_counterexample_found,1921,113,
7111,no_counterexample_found,2109,90,
7112,no_counterexample_found,1821,90,
7113,no_counterexample_found,1969,113,
7114,no_counterexample_found,1829,90,
7115,no_counterexample_found,1952,90,
7116,no_counterexample_found,1725,9,
7117,no_counterexample_found,1859,90,
7118,no_counterexample_found,1858,90,
7119,no_counterexample_found,1840,90,
7120,no_counterexample_found,1766,90,
7121,no_counterexample_found,1774,90,
7122,no_counterexample_found,1858,90,
7123,no_counterexample_found,1533,9,
7124,no_counterexample_found,1557,6,
7125,no_counterexample_found,1661,6,
7126,no_counterexample_found,1571,6,
7127,no_counterexample_found,1776,100,
7128,no_counterexample_found,1542,6,
7129,no_counterexample_found,1750,113,
7130,no_counterexample_found,1860,90,
7131,no_counterexample_found,1864,90,
7132,no_counterexample_found,1923,90,
7133,no_counterexample_found,1961,90,
7134,no_counterexample_found,1820,90,
7135,no_counterexample_found,1842,90,
7136,no_counterexample_found,1892,90,
7137,no_counterexample_found,1782,90,
7138,no_counterexample_found,1843,90,
7139,no_counterexample_found,1915,90,
7140,no_counterexample_found,1895,90,
