class_id,status,elapsed_ms,candidate_count,detail
5751,no_counterexample_found,1592,40,
5752,no_counterexample_found,1512,10,
5753,no_counterexample_found,1404,10,
5754,no_counterexample_found,1351,10,
5755,no_counterexample_found,1403,10,
5756,no_counterexample_found,1330,10,
5757,no_counterexample_found,1304,10,
5758,no_counterexample_found,1381,20,
5759,no_counterexample_found,1786,10,
5760,no_counterexample_found,1613,10,
5761,no_counterexample_found,1366,10,
5762,no_counterexample_found,1382,10,
5763,difference_test_written,1466,18,candidate_index=9;method1=OK;method2=OK
5764,no_counterexample_found,1895,80,
5765,no_counterexample_found,1735,18,
5766,no_counterexample_found,1573,10,
5767,no_counterexample_found,1456,10,
5768,no_counterexample_found,1529,10,
5769,no_counterexample_found,1510,10,
5770,no_counterexample_found,1589,10,
5771,no_counterexample_found,1571,10,
5772,no_counterexample_found,1475,10,
5773,no_counterexample_found,1517,10,
5774,no_counterexample_found,1597,10,
5775,no_counterexample_found,1561,10,
5776,difference_test_written,1690,100,candidate_index=5;method1=OK;method2=OK
5777,no_counterexample_found,1646,90,
5778,no_counterexample_found,1446,10,
5779,no_counterexample_found,1409,10,
5780,no_counterexample_found,1460,10,
5781,difference_test_written,1510,10,candidate_index=3;method1=OK;method2=OK
5782,difference_test_written,1437,10,candidate_index=3;method1=OK;method2=OK
5783,no_counterexample_found,1855,100,
5784,no_counterexample_found,1713,125,
5785,no_counterexample_found,1764,125,
5786,no_counterexample_found,1720,125,
5787,no_counterexample_found,1475,10,
5788,no_counterexample_found,1452,10,
5789,no_counterexample_found,1428,10,
5790,no_counterexample_found,1750,100,
5791,no_counterexample_found,1453,10,
5792,no_counterexample_found,1413,10,
5793,no_counterexample_found,1401,10,
5794,no_counterexample_found,1405,10,
5795,no_counterexample_found,1888,181,
5796,no_counterexample_found,1856,181,
5797,no_counterexample_found,1923,181,
5798,no_counterexample_found,1886,181,
5799,no_counterexample_found,2131,181,
5800,no_counterexample_found,1963,181,
5801,no_counterexample_found,1844,181,
5802,no_counterexample_found,2122,181,
5803,difference_test_written,1820,181,candidate_index=1;method1=EX;method2=EX
5804,no_counterexample_found,1852,181,
5805,no_counterexample_found,1867,181,
5806,no_counterexample_found,1870,181,
5807,no_counterexample_found,1874,181,
5808,difference_test_written,1840,181,candidate_index=37;method1=EX;method2=OK
5809,no_counterexample_found,1879,181,
5810,no_counterexample_found,1445,10,
5811,no_counterexample_found,1399,10,
5812,no_counterexample_found,1563,10,
5813,difference_test_written,2132,181,candidate_index=1;method1=EX;method2=EX
5814,no_counterexample_found,1551,10,
5815,no_counterexample_found,1572,10,
5816,no_counterexample_found,1936,181,
5817,no_counterexample_found,1597,10,
5818,no_counterexample_found,2126,181,
5819,no_counterexample_found,2516,181,
5820,no_counterexample_found,2057,181,
5821,no_counterexample_found,2146,181,
5822,difference_test_written,1904,181,candidate_index=1;method1=EX;method2=EX
5823,difference_test_written,2182,181,candidate_index=1;method1=EX;method2=EX
5824,difference_test_written,2223,181,candidate_index=1;method1=EX;method2=EX
5825,difference_test_written,2083,181,candidate_index=1;method1=EX;method2=EX
5826,difference_test_written,2262,181,candidate_index=1;method1=EX;method2=EX
5827,no_counterexample_found,2152,181,
5828,no_counterexample_found,2060,181,
5829,no_counterexample_found,2047,181,
5830,no_counterexample_found,1542,10,
5831,no_counterexample_found,2046,181,
5832,no_counterexample_found,1534,10,
5833,no_counterexample_found,2038,181,
5834,no_counterexample_found,2036,181,
5835,no_counterexample_found,2062,181,
5836,no_counterexample_found,2058,181,
5837,no_counterexample_found,1557,10,
5838,no_counterexample_found,2011,181,
5839,no_counterexample_found,1722,10,
5840,no_counterexample_found,1536,10,
5841,no_counterexample_found,2007,181,
5842,no_counterexample_found,1952,181,
5843,no_counterexample_found,2000,181,
5844,no_counterexample_found,1930,181,
5845,no_counterexample_found,1992,181,
5846,no_counterexample_found,1988,181,
5847,difference_test_written,1910,181,candidate_index=37;method1=OK;method2=EX
5848,no_counterexample_found,2018,181,
5849,no_counterexample_found,2118,181,
5850,no_counterexample_found,2055,181,
5851,no_counterexample_found,2497,181,
5852,no_counterexample_found,2208,181,
5853,no_counterexample_found,2101,181,
5854,no_counterexample_found,2086,181,
5855,no_counterexample_found,2384,181,
5856,no_counterexample_found,2081,181,
5857,no_counterexample_found,2026,181,
5858,no_counterexample_found,2050,181,
5859,no_counterexample_found,2031,181,
5860,no_counterexample_found,1987,181,
5861,no_counterexample_found,1975,181,
5862,no_counterexample_found,1902,181,
5863,no_counterexample_found,1934,181,
5864,no_counterexample_found,1511,10,
5865,no_counterexample_found,1670,42,
5866,no_counterexample_found,1530,10,
5867,no_counterexample_found,1545,10,
5868,no_counterexample_found,1509,10,
5869,no_counterexample_found,1648,42,
5870,no_counterexample_found,1635,42,
5871,no_counterexample_found,1635,42,
5872,no_counterexample_found,1670,42,
5873,no_counterexample_found,1512,10,
5874,no_counterexample_found,1478,10,
5875,no_counterexample_found,1484,10,
5876,no_counterexample_found,1853,113,
5877,no_counterexample_found,1512,10,
5878,no_counterexample_found,1512,10,
5879,no_counterexample_found,1503,10,
5880,no_counterexample_found,1510,10,
5881,no_counterexample_found,1696,113,
5882,no_counterexample_found,1432,10,
5883,no_counterexample_found,1759,113,
5884,no_counterexample_found,1680,100,
5885,difference_test_written,1718,113,candidate_index=2;method1=EX;method2=OK
5886,no_counterexample_found,1612,81,
5887,no_counterexample_found,1606,100,
5888,no_counterexample_found,1695,90,
5889,no_counterexample_found,1666,90,
5890,no_counterexample_found,1709,90,
5891,no_counterexample_found,1685,90,
5892,no_counterexample_found,1678,100,
5893,no_counterexample_found,1712,90,
5894,no_counterexample_found,1636,100,
5895,no_counterexample_found,1739,100,
5896,no_counterexample_found,1710,90,
