class_id,status,elapsed_ms,candidate_count,detail
3861,no_counterexample_found,1572,36,
3862,no_counterexample_found,1401,36,
3863,no_counterexample_found,1344,36,
3864,no_counterexample_found,1447,80,
3865,no_counterexample_found,1403,80,
3866,no_counterexample_found,1362,80,
3867,no_counterexample_found,1282,36,
3868,no_counterexample_found,1240,25,
3869,no_counterexample_found,1282,49,
3870,no_counterexample_found,1318,49,
3871,no_counterexample_found,1374,49,
3872,no_counterexample_found,1304,49,
3873,difference_existing_test,1389,49,candidate_index=43;method1=OK;method2=OK
3874,no_counterexample_found,1453,49,
3875,no_counterexample_found,1412,36,
3876,no_counterexample_found,1408,36,
3877,no_counterexample_found,1406,36,
3878,no_counterexample_found,1389,36,
3879,no_counterexample_found,1369,36,
3880,difference_existing_test,1344,36,candidate_index=29;method1=OK;method2=OK
3881,no_counterexample_found,1303,49,
3882,no_counterexample_found,1290,36,
3883,no_counterexample_found,1241,36,
3884,no_counterexample_found,1219,36,
3885,no_counterexample_found,1274,36,
3886,no_counterexample_found,1502,36,
3887,difference_existing_test,1235,49,candidate_index=3;method1=OK;method2=OK
3888,no_counterexample_found,1199,36,
3889,no_counterexample_found,1250,36,
3890,no_counterexample_found,1304,36,
3891,no_counterexample_found,1311,36,
3892,difference_existing_test,1291,49,candidate_index=3;method1=OK;method2=OK
3893,difference_existing_test,1257,49,candidate_index=6;method1=OK;method2=OK
3894,no_counterexample_found,1355,36,
3895,difference_existing_test,1403,49,candidate_index=43;method1=OK;method2=OK
3896,difference_existing_test,1585,100,candidate_index=59;method1=OK;method2=OK
3897,difference_existing_test,1296,81,candidate_index=80;method1=OK;method2=OK
3898,difference_existing_test,1397,81,candidate_index=80;method1=OK;method2=OK
3899,difference_existing_test,1332,81,candidate_index=80;method1=OK;method2=OK
3900,difference_existing_test,1320,90,candidate_index=10;method1=OK;method2=OK
3901,difference_existing_test,1479,100,candidate_index=99;method1=OK;method2=OK
3902,difference_existing_test,1366,100,candidate_index=0;method1=OK;method2=OK
3903,difference_existing_test,1720,100,candidate_index=59;method1=OK;method2=OK
3904,difference_existing_test,1523,100,candidate_index=99;method1=OK;method2=OK
3905,difference_existing_test,1479,90,candidate_index=89;method1=OK;method2=OK
3906,difference_existing_test,1350,81,candidate_index=80;method1=OK;method2=OK
3907,difference_existing_test,1342,90,candidate_index=89;method1=OK;method2=OK
3908,difference_existing_test,1292,81,candidate_index=80;method1=OK;method2=OK
3909,no_counterexample_found,1286,36,
3910,no_counterexample_found,1239,36,
3911,difference_existing_test,1193,36,candidate_index=30;method1=OK;method2=OK
3912,difference_existing_test,1196,36,candidate_index=30;method1=OK;method2=OK
3913,no_counterexample_found,1361,100,
3914,difference_existing_test,1181,36,candidate_index=30;method1=OK;method2=OK
3915,no_counterexample_found,1358,125,
3916,no_counterexample_found,1476,125,
3917,no_counterexample_found,1536,100,
3918,no_counterexample_found,1512,125,
3919,no_counterexample_found,1611,125,
3920,difference_existing_test,1556,49,candidate_index=9;method1=OK;method2=OK
3921,difference_existing_test,1313,49,candidate_index=3;method1=OK;method2=OK
3922,difference_existing_test,1181,49,candidate_index=9;method1=OK;method2=OK
3923,difference_existing_test,1190,49,candidate_index=3;method1=OK;method2=OK
3924,no_counterexample_found,1434,80,
3925,no_counterexample_found,1461,80,
3926,no_counterexample_found,1352,64,
3927,no_counterexample_found,1339,64,
3928,difference_existing_test,1269,49,candidate_index=3;method1=OK;method2=OK
3929,difference_existing_test,1211,49,candidate_index=6;method1=OK;method2=OK
3930,no_counterexample_found,1385,64,
3931,no_counterexample_found,1186,6,
3932,no_counterexample_found,1168,10,
3933,difference_existing_test,1220,49,candidate_index=43;method1=OK;method2=OK
3934,no_counterexample_found,1204,50,
3935,no_counterexample_found,1277,54,
3936,no_counterexample_found,1451,81,
3937,no_counterexample_found,1411,81,
3938,no_counterexample_found,1422,81,
3939,no_counterexample_found,1328,81,
3940,no_counterexample_found,1381,81,
3941,no_counterexample_found,1510,81,
3942,difference_existing_test,1449,81,candidate_index=45;method1=OK;method2=OK
3943,no_counterexample_found,1193,49,
3944,no_counterexample_found,1345,81,
3945,difference_existing_test,1997,81,candidate_index=17;method1=OK;method2=EX
3946,difference_existing_test,1374,49,candidate_index=0;method1=OK;method2=OK
3947,no_counterexample_found,1437,81,
3948,no_counterexample_found,1346,81,
3949,no_counterexample_found,1447,81,
3950,no_counterexample_found,1415,81,
