class_id,status,elapsed_ms,candidate_count,detail
3951,no_counterexample_found,1219,49,
3952,no_counterexample_found,1201,49,
3953,no_counterexample_found,1282,81,
3954,no_counterexample_found,1358,81,
3955,no_counterexample_found,1341,81,
3956,no_counterexample_found,1423,81,
3957,no_counterexample_found,1113,49,
3958,no_counterexample_found,1452,49,
3959,no_counterexample_found,1726,49,
3960,difference_existing_test,1467,49,candidate_index=43;method1=OK;method2=OK
3961,no_counterexample_found,1499,49,
3962,no_counterexample_found,1584,81,
3963,no_counterexample_found,1693,100,
3964,no_counterexample_found,1773,81,
3965,no_counterexample_found,1620,81,
3966,difference_existing_test,1643,81,candidate_index=45;method1=OK;method2=OK
3967,no_counterexample_found,1679,81,
3968,no_counterexample_found,1678,81,
3969,no_counterexample_found,1589,81,
3970,no_counterexample_found,1624,125,
3971,no_counterexample_found,1555,81,
3972,no_counterexample_found,1480,16,
3973,no_counterexample_found,1647,100,
3974,difference_existing_test,1627,49,candidate_index=11;method1=OK;method2=OK
3975,no_counterexample_found,1688,100,
3976,no_counterexample_found,1344,36,
3977,no_counterexample_found,1545,100,
3978,difference_existing_test,1436,49,candidate_index=1;method1=OK;method2=OK
3979,no_counterexample_found,1492,100,
3980,difference_existing_test,1423,36,candidate_index=31;method1=OK;method2=OK
3981,no_counterexample_found,1534,100,
3982,difference_existing_test,1396,100,candidate_index=23;method1=OK;method2=OK
3983,no_counterexample_found,1394,100,
3984,no_counterexample_found,1446,100,
3985,no_counterexample_found,1430,100,
3986,no_counterexample_found,1447,95,
3987,no_counterexample_found,1437,100,
3988,no_counterexample_found,1410,100,
3989,no_counterexample_found,1389,100,
3990,no_counterexample_found,1399,100,
3991,no_counterexample_found,1419,95,
3992,no_counterexample_found,1412,95,
3993,no_counterexample_found,1437,100,
3994,no_counterexample_found,1464,100,
3995,no_counterexample_found,1534,125,
3996,no_counterexample_found,1418,100,
3997,no_counterexample_found,1428,90,
3998,no_counterexample_found,1464,100,
3999,no_counterexample_found,1464,100,
4000,no_counterexample_found,1505,113,
4001,no_counterexample_found,1533,100,
4002,no_counterexample_found,1464,125,
4003,no_counterexample_found,1325,49,
4004,no_counterexample_found,1313,49,
4005,difference_existing_test,1371,49,candidate_index=44;method1=OK;method2=OK
4006,no_counterexample_found,1402,49,
4007,no_counterexample_found,1447,125,
4008,no_counterexample_found,1434,81,
4009,no_counterexample_found,1416,81,
4010,no_counterexample_found,1313,49,
4011,difference_existing_test,1386,81,candidate_index=9;method1=EX;method2=OK
4012,no_counterexample_found,1386,81,
4013,no_counterexample_found,1408,81,
4014,no_counterexample_found,1478,81,
4015,difference_existing_test,1412,81,candidate_index=10;method1=OK;method2=OK
4016,no_counterexample_found,1369,81,
4017,difference_existing_test,1327,49,candidate_index=44;method1=OK;method2=OK
4018,difference_existing_test,1381,81,candidate_index=15;method1=OK;method2=OK
4019,no_counterexample_found,1338,49,
4020,no_counterexample_found,1353,81,
4021,difference_existing_test,1536,81,candidate_index=45;method1=OK;method2=OK
4022,no_counterexample_found,1451,81,
4023,difference_existing_test,1418,81,candidate_index=45;method1=OK;method2=OK
4024,no_counterexample_found,1412,81,
4025,difference_existing_test,1409,81,candidate_index=9;method1=EX;method2=OK
4026,no_counterexample_found,1414,81,
4027,no_counterexample_found,1412,81,
4028,no_counterexample_found,1374,81,
4029,no_counterexample_found,1457,81,
4030,no_counterexample_found,1409,81,
4031,no_counterexample_found,1460,81,
4032,no_counterexample_found,1435,81,
4033,no_counterexample_found,1426,90,
4034,no_counterexample_found,1429,81,
4035,no_counterexample_found,1417,81,
4036,no_counterexample_found,1408,81,
4037,no_counterexample_found,1420,81,
4038,no_counterexample_found,1383,81,
4039,no_counterexample_found,1497,125,
4040,no_counterexample_found,1433,81,
